đề xuất cho hết vào giỏ hàng đi	add_ingredients_to_cart
ê ngân sách 20k đủ nấu không	ask_price_estimate
mua giúp mình nguyên liệu nào ngon	add_ingredients_to_cart
tìm giúp mấy giờ rồi	fallback
thực đơn ít người người, giá 200k	search_recipe
ê ăn thế này có đắt không	ask_price_estimate
đề xuất món xào, đang vội, hợp bữa trưa đi	search_recipe
nhà còn món món cuốn xào đi	search_recipe
đặt mua đồ về nấu cho hợp lý	add_ingredients_to_cart
đổi sang món cá được không nhé	refine_search
bạn ơi bước 1 là gì đi	ask_recipe_detail
mình muốn 1 set salad + ớt với	search_recipe
đang ở đâu nào ngon	fallback
bạn ơi hướng dẫn chi tiết món này gấp	ask_recipe_detail
có món nào không có rau xà lách không	refine_search
ê món này hết bao nhiêu tiền nha	ask_price_estimate
mình muốn ngân sách 100k đủ nấu không	ask_price_estimate
nhà còn mua giúp mình nguyên liệu	add_ingredients_to_cart
bạn ơi tư vấn thực đơn giảm cân có mực nào ngon	search_recipe
mình muốn biết ông a không	fallback
bạn tên gì với	fallback
bạn ơi đang ở đâu với	fallback
tìm món bún đậm đà ăn tiệc	search_recipe
nhà còn ăn gì bữa trưa vừa ít béo vừa 100k	search_recipe
bạn ơi ngu quá nhé	fallback
ê chi phí cho phần lớn người	ask_price_estimate
đề xuất đổi sang món món cuốn được không nhé	refine_search
mình muốn món nhậu từ phở nướng muối ớt đi	search_recipe
mình muốn 1 set đậu phụ + nấm	search_recipe
đổi sang món canh chua được không nhé	refine_search
bạn tên gì cho hợp lý	fallback
ê nêm nếm gia vị ra sao	ask_recipe_detail
gợi ý ăn gì tiệc vừa eat clean vừa tiết kiệm	search_recipe
ăn gì bữa trưa vừa chay vừa 50k	search_recipe
đề xuất đặt mua đồ về nấu đi	add_ingredients_to_cart
mình muốn bạn tên gì	fallback
mình muốn mấy giờ rồi nào ngon	fallback
bạn ơi chỉ mình cách nấu đi	ask_recipe_detail
tìm giúp bí quyết nấu ngon đi	ask_recipe_detail
gợi ý mấy giờ rồi nha	fallback
tư vấn thực đơn giảm cân có sườn	search_recipe
đề xuất món nướng muối ớt, đang vội, hợp bữa xế nha	search_recipe
gợi ý chi phí cho 3 người người	ask_price_estimate
nêm nếm gia vị ra sao với	ask_recipe_detail
gợi ý hát đi	fallback
nhà còn bạn tên gì cho hợp lý	fallback
nấu gì với nấm cho hợp lý	search_recipe
đổi sang món sườn được không	refine_search
tìm giúp chi phí cho cả nhà người nào ngon	ask_price_estimate
đề xuất món ức gà xào nhé	search_recipe
bạn ơi ngân sách rẻ đủ nấu không nha	ask_price_estimate
nhà còn tìm món bắp bò nướng muối ớt ăn bữa sáng với	search_recipe
gợi ý mua giúp mình nguyên liệu	add_ingredients_to_cart
nhà còn làm sao cho bún giòn nào ngon	ask_recipe_detail
đang cần ngu quá cho hợp lý	fallback
đề xuất hát đi gấp	fallback
đang cần đề xuất món chiên giòn, nguyên liệu có sẵn, hợp tiệc nhé	search_recipe
gợi ý bí quyết nấu ngon với	ask_recipe_detail
đang cần món này hết bao nhiêu tiền với	ask_price_estimate
nhà còn đang ở đâu với	fallback
mình muốn cần mua những gì thì thêm vào giỏ giúp gấp	add_ingredients_to_cart
có món nào 1 tiếng mà ngon không	search_recipe
đề xuất mình muốn 1 set sườn + hành ngò	search_recipe
bạn ơi tổng thiệt hại là bao nhiêu gấp	ask_price_estimate
thực đơn nhóm bạn người, giá bình dân gấp	search_recipe
đề xuất thực đơn ít người người, giá 200k	search_recipe
bạn ơi lấy đủ nguyên liệu cho món này	add_ingredients_to_cart
gợi ý đổi món kho hơn gấp	refine_search
tìm giúp đổi sang món tôm được không	refine_search
tư vấn thực đơn nhiều rau có đùi gà	search_recipe
đề xuất tổng thiệt hại là bao nhiêu gấp	ask_price_estimate
thực đơn 3 người người, giá 50k	search_recipe
chi phí cho gia đình người nhé	ask_price_estimate
có món nào rảnh rỗi mà ngon không nha	search_recipe
nhà còn bí quyết nấu ngon nhé	ask_recipe_detail
đề xuất đổi món thanh đạm hơn	refine_search
đang cần làm sao cho heo giòn gấp	ask_recipe_detail
mấy giờ rồi nha	fallback
bí quyết nấu ngon nha	ask_recipe_detail
đang cần món thịt bò kho gấp	search_recipe
gợi ý cho hết vào giỏ hàng đi	add_ingredients_to_cart
mình muốn tìm món khác đi nha	refine_search
combo bún và rau xà lách cho 1 người	search_recipe
ăn thế này có đắt không nhé	ask_price_estimate
gợi ý thực đơn ít người người, giá 200k	search_recipe
nêm nếm gia vị ra sao đi	ask_recipe_detail
mình muốn có món nào rảnh rỗi mà ngon không	search_recipe
bạn ơi combo gà và hành ngò cho 3 người	search_recipe
đổi sang món cá lóc được không	refine_search
xin chào đi	fallback
đề xuất tìm món khác đi đi	refine_search
gợi ý món nhậu từ cá kho	search_recipe
bạn ơi bạn tên gì cho hợp lý	fallback
đề xuất món hấp, đang vội, hợp bữa trưa cho hợp lý	search_recipe
đề xuất đang ở đâu	fallback
gợi ý bước 1 là gì nào ngon	ask_recipe_detail
lên thực đơn bữa trưa: trứng, không tốn thời gian, ít người cho hợp lý	search_recipe
đề xuất ăn gì bữa sáng vừa tăng cơ vừa tiết kiệm	search_recipe
tìm món phở luộc ăn tiệc	search_recipe
nấu gì với rau xà lách nào ngon	search_recipe
không thích món này với	refine_search
đề xuất tổng thiệt hại là bao nhiêu cho hợp lý	ask_price_estimate
gợi ý biết ông a không	fallback
đề xuất ăn thế này có đắt không nào ngon	ask_price_estimate
tư vấn thực đơn ít dầu mỡ có trứng nhé	search_recipe
đang cần tổng thiệt hại là bao nhiêu	ask_price_estimate
có món nào không có hành ngò không cho hợp lý	refine_search
bạn ơi nêm nếm gia vị ra sao	ask_recipe_detail
gợi ý tìm món ba chỉ kho ăn cơm hộp	search_recipe
tìm giúp bước 1 là gì gấp	ask_recipe_detail
ê món nhậu từ phở luộc đi	search_recipe
tư vấn thực đơn healthy có cá hồi nha	search_recipe
lên thực đơn bữa trưa: thịt gà, 30 phút, ít người với	search_recipe
đang cần tổng thiệt hại là bao nhiêu đi	ask_price_estimate
đổi sang món ức gà được không nào ngon	refine_search
không thích món này gấp	refine_search
mình muốn tìm cái gì lạ miệng hơn đi	refine_search
tìm giúp thời tiết thế nào với	fallback
tìm món kiểu rim cho bữa sáng suất đôi đi	search_recipe
nhà còn đặt mua đồ về nấu	add_ingredients_to_cart
nhà còn bí quyết nấu ngon gấp	ask_recipe_detail
bạn ơi lên thực đơn bữa xế: canh chua, đi làm về muộn, 1 người gấp	search_recipe
món nhậu từ sườn hấp	search_recipe
không thích món này cho hợp lý	refine_search
đề xuất lấy đủ nguyên liệu cho món này	add_ingredients_to_cart
mình muốn đổi món chiên hơn	refine_search
lên thực đơn bữa xế: phở, nhanh, nhóm bạn đi	search_recipe
bạn ơi đặt mua đồ về nấu với	add_ingredients_to_cart
đang cần mấy giờ rồi	fallback
mình muốn cần mua những gì thì thêm vào giỏ giúp cho hợp lý	add_ingredients_to_cart
đề xuất không thích món này	refine_search
gợi ý món canh chua đậm đà	search_recipe
ê ngu quá	fallback
bạn ơi có món nào 1 tiếng mà ngon không	search_recipe
tìm giúp mua giúp mình nguyên liệu cho hợp lý	add_ingredients_to_cart
mình muốn có món nào không có cải thảo không đi	refine_search
ê mấy giờ rồi nào ngon	fallback
tư vấn thực đơn ít dầu mỡ có phở	search_recipe
đang cần không thích món này nha	refine_search
mình muốn có món nào đi làm về muộn mà ngon không	search_recipe
gợi ý tìm món bò thanh đạm ăn tiệc nhé	search_recipe
ê cho hết vào giỏ hàng đi cho hợp lý	add_ingredients_to_cart
gợi ý chỉ mình cách nấu đi	ask_recipe_detail
bí quyết nấu ngon gấp	ask_recipe_detail
ê món nhậu từ đùi gà thanh đạm	search_recipe
gợi ý tìm món canh chua nướng muối ớt ăn cơm hộp	search_recipe
đề xuất tổng thiệt hại là bao nhiêu đi	ask_price_estimate
mình muốn combo cá và rau xà lách cho 3 người gấp	search_recipe
mình muốn hát đi cho hợp lý	fallback
ê bước 1 là gì nào ngon	ask_recipe_detail
combo đậu phụ và bí xanh cho gia đình	search_recipe
ngân sách 20k đủ nấu không	ask_price_estimate
nhà còn có món nào không có hành tây không nhé	refine_search
ăn thế này có đắt không nha	ask_price_estimate
combo cá hồi và hành ngò cho 3 người	search_recipe
đề xuất mấy giờ rồi	fallback
tìm giúp bí quyết nấu ngon	ask_recipe_detail
bước 1 là gì nhé	ask_recipe_detail
tìm món lẩu hấp ăn bữa xế nhé	search_recipe
đổi món nướng muối ớt hơn	refine_search
đang cần hướng dẫn chi tiết món này với	ask_recipe_detail
thực đơn cả nhà người, giá 20k với	search_recipe
tìm món kiểu kho cho cơm văn phòng 2 người	search_recipe
đang cần cho hết vào giỏ hàng đi nhé	add_ingredients_to_cart
bạn ơi nấu gì với sả	search_recipe
ăn gì bữa sáng vừa eat clean vừa bình dân	search_recipe
có món nào không có hành tây không gấp	refine_search
gợi ý món cá chua ngọt	search_recipe
đang cần mình muốn 1 set ức gà + bí xanh nào ngon	search_recipe
nhà còn chi phí cho 1 người người đi	ask_price_estimate
tìm món thịt gà rim ăn bữa trưa	search_recipe
đang cần hát đi nhé	fallback
gợi ý combo đậu phụ và hành ngò cho cả nhà đi	search_recipe
đề xuất ngân sách 200k đủ nấu không	ask_price_estimate
tìm món kiểu nướng cho bữa xế phần lớn	search_recipe
đề xuất cần mua những gì thì thêm vào giỏ giúp đi	add_ingredients_to_cart
gợi ý ăn thế này có đắt không đi	ask_price_estimate
nhà còn hướng dẫn chi tiết món này	ask_recipe_detail
gợi ý tư vấn thực đơn ít béo có trứng nào ngon	search_recipe
bạn ơi cần mua những gì thì thêm vào giỏ giúp	add_ingredients_to_cart
mấy giờ rồi với	fallback
bước 1 là gì gấp	ask_recipe_detail
ê đề xuất món chiên, muốn đổi gió, hợp cơm văn phòng cho hợp lý	search_recipe
lên thực đơn cơm hộp: món cuốn, 15 phút, suất đôi nha	search_recipe
tìm giúp đề xuất món đậm đà, nguyên liệu có sẵn, hợp cơm hộp nha	search_recipe
đang cần mình muốn 1 set món cuốn + rau muống nhé	search_recipe
gợi ý hát đi nào ngon	fallback
ê đổi sang món bắp bò được không nhé	refine_search
ê món món cuốn kho nào ngon	search_recipe
đề xuất đề xuất món hấp, dễ làm, hợp cơm hộp cho hợp lý	search_recipe
có món nào cấp tốc mà ngon không	search_recipe
đang cần lấy đủ nguyên liệu cho món này đi	add_ingredients_to_cart
có món nào không có cà chua không	refine_search
ê tìm món khác đi gấp	refine_search
đề xuất món mực luộc nhé	search_recipe
bạn ơi món nhậu từ lẩu rim	search_recipe
tìm món thịt bò đậm đà ăn bữa tối cho hợp lý	search_recipe
ê đề xuất món rim, dễ làm, hợp cơm văn phòng	search_recipe
gợi ý bí quyết nấu ngon nhé	ask_recipe_detail
chỉ mình cách nấu đi nào ngon	ask_recipe_detail
mình muốn 1 set cá lóc + bí xanh cho hợp lý	search_recipe
gợi ý thực đơn 1 người người, giá 50k	search_recipe
đang cần hát đi	fallback
tìm giúp đổi món hấp hơn gấp	refine_search
lấy đủ nguyên liệu cho món này nha	add_ingredients_to_cart
combo ức gà và khoai tây cho suất đôi với	search_recipe
ê chi phí cho gia đình người	ask_price_estimate
đang cần món nhậu từ món cuốn kho gấp	search_recipe
đang ở đâu nha	fallback
ngu quá với	fallback
ăn gì bữa trưa vừa ít dầu mỡ vừa sang trọng đi	search_recipe
ê cần mua những gì thì thêm vào giỏ giúp đi	add_ingredients_to_cart
tìm giúp bạn tên gì gấp	fallback
đề xuất combo thịt gà và cải thảo cho ít người nào ngon	search_recipe
ê combo phở và bí xanh cho ít người nhé	search_recipe
nhà còn lên thực đơn cơm văn phòng: đậu phụ, 30 phút, ít người với	search_recipe
đề xuất combo gà và ớt cho suất đôi nào ngon	search_recipe
mình muốn ngân sách bình dân đủ nấu không nhé	ask_price_estimate
bạn ơi có món nào cấp tốc mà ngon không	search_recipe
mình muốn đổi món nướng hơn nào ngon	refine_search
gợi ý có món nào 30 phút mà ngon không nha	search_recipe
đang cần mua giúp mình nguyên liệu	add_ingredients_to_cart
thực đơn 2 người người, giá tiết kiệm	search_recipe
ê món cá hồi hấp cho hợp lý	search_recipe
món gà đậm đà	search_recipe
mình muốn ăn thế này có đắt không đi	ask_price_estimate
ăn gì cơm hộp vừa nhiều rau vừa tiết kiệm	search_recipe
nhà còn ăn thế này có đắt không nào ngon	ask_price_estimate
nhà còn hướng dẫn chi tiết món này nhé	ask_recipe_detail
hát đi nhé	fallback
đổi món xào hơn	refine_search
thực đơn 1 người người, giá sang trọng cho hợp lý	search_recipe
thực đơn gia đình người, giá không quan trọng tiền	search_recipe
tìm món kiểu chiên cho cơm văn phòng gia đình	search_recipe
mình muốn 1 set sườn + nấm	search_recipe
đề xuất chỉ mình cách nấu đi	ask_recipe_detail
bạn ơi lên thực đơn cơm văn phòng: gà, 30 phút, 1 người	search_recipe
làm sao cho món cuốn giòn	ask_recipe_detail
đang cần cần mua những gì thì thêm vào giỏ giúp cho hợp lý	add_ingredients_to_cart
gợi ý ngân sách 50k đủ nấu không cho hợp lý	ask_price_estimate
tìm giúp đổi sang món trứng được không nhé	refine_search
lên thực đơn bữa xế: bún, nhanh, phần lớn cho hợp lý	search_recipe
bạn ơi món này hết bao nhiêu tiền nha	ask_price_estimate
món nhậu từ cá lóc thanh đạm nha	search_recipe
lên thực đơn bữa sáng: cá hồi, 1 tiếng, phần lớn nào ngon	search_recipe
gợi ý không thích món này gấp	refine_search
gợi ý combo sườn và hành ngò cho nhóm bạn	search_recipe
mình muốn tìm cái gì lạ miệng hơn	refine_search
nhà còn hướng dẫn chi tiết món này nào ngon	ask_recipe_detail
mình muốn cho hết vào giỏ hàng đi	add_ingredients_to_cart
nhà còn chỉ mình cách nấu đi với	ask_recipe_detail
nhà còn tư vấn thực đơn healthy có gà	search_recipe
nhà còn lấy đủ nguyên liệu cho món này	add_ingredients_to_cart
đề xuất tìm món kiểu thanh đạm cho tiệc 3 người nào ngon	search_recipe
đề xuất tổng thiệt hại là bao nhiêu	ask_price_estimate
đề xuất mua giúp mình nguyên liệu	add_ingredients_to_cart
mình muốn combo bắp bò và dưa leo cho 2 người	search_recipe
hôm nay ăn gì nào ngon	search_recipe
mình muốn nêm nếm gia vị ra sao	ask_recipe_detail
nhà còn hướng dẫn chi tiết món này với	ask_recipe_detail
mình muốn mấy giờ rồi cho hợp lý	fallback
ê đổi món xào hơn nhé	refine_search
tìm món đùi gà kho ăn bữa trưa	search_recipe
thực đơn phần lớn người, giá không quan trọng tiền	search_recipe
gợi ý thực đơn suất đôi người, giá rẻ	search_recipe
gợi ý combo canh chua và hành tây cho 2 người nào ngon	search_recipe
làm sao cho thịt bò giòn	ask_recipe_detail
bước 1 là gì nào ngon	ask_recipe_detail
tìm giúp mấy giờ rồi nhé	fallback
nấu gì với bí xanh đi	search_recipe
tìm giúp mua giúp mình nguyên liệu nha	add_ingredients_to_cart
tìm giúp không thích món này	refine_search
ê tư vấn thực đơn healthy có sườn cho hợp lý	search_recipe
tư vấn thực đơn tăng cơ có đậu phụ đi	search_recipe
đang cần lấy đủ nguyên liệu cho món này cho hợp lý	add_ingredients_to_cart
tìm món đùi gà chua ngọt ăn bữa xế	search_recipe
tìm món gà nướng ăn bữa trưa gấp	search_recipe
gợi ý chi phí cho nhóm bạn người	ask_price_estimate
đề xuất món ba chỉ nướng muối ớt cho hợp lý	search_recipe
món nhậu từ gà rim	search_recipe
gợi ý có món nào đi làm về muộn mà ngon không	search_recipe
làm sao cho đậu phụ giòn gấp	ask_recipe_detail
tìm giúp chi phí cho cả nhà người	ask_price_estimate
hát đi cho hợp lý	fallback
đề xuất món chiên, trong tủ lạnh còn, hợp cơm hộp nào ngon	search_recipe
tìm món khác đi nha	refine_search
tư vấn thực đơn giảm cân có bún	search_recipe
mình muốn làm sao cho trứng giòn cho hợp lý	ask_recipe_detail
gợi ý combo gà và khoai tây cho gia đình gấp	search_recipe
ngu quá	fallback
nhà còn tìm món cơm gà nướng ăn tiệc gấp	search_recipe
đặt mua đồ về nấu nha	add_ingredients_to_cart
mình muốn lấy đủ nguyên liệu cho món này	add_ingredients_to_cart
đang cần tìm món khác đi nhé	refine_search
gợi ý làm sao cho bún giòn	ask_recipe_detail
đề xuất món tôm xào nhé	search_recipe
gợi ý cần mua những gì thì thêm vào giỏ giúp với	add_ingredients_to_cart
ê đề xuất món chiên, ít dọn dẹp, hợp cơm hộp	search_recipe
có món nào không có nấm không với	refine_search
tìm giúp mình muốn 1 set trứng + rau muống	search_recipe
lên thực đơn tiệc: cơm gà, nhanh, cả nhà	search_recipe
gợi ý nêm nếm gia vị ra sao	ask_recipe_detail
tìm giúp ăn gì cơm văn phòng vừa tăng cơ vừa 20k nhé	search_recipe
mình muốn tổng thiệt hại là bao nhiêu	ask_price_estimate
đề xuất bí quyết nấu ngon cho hợp lý	ask_recipe_detail
bạn ơi có món nào đi làm về muộn mà ngon không nhé	search_recipe
đề xuất tìm món kiểu thanh đạm cho bữa sáng 3 người	search_recipe
tìm món thịt bò đậm đà ăn tiệc	search_recipe
tìm giúp ngân sách sinh viên đủ nấu không	ask_price_estimate
gợi ý đề xuất món rim, dễ làm, hợp bữa sáng nha	search_recipe
tư vấn thực đơn eat clean có mực	search_recipe
cần mua những gì thì thêm vào giỏ giúp cho hợp lý	add_ingredients_to_cart
nhà còn chỉ mình cách nấu đi nha	ask_recipe_detail
mình muốn đang ở đâu	fallback
tìm giúp có món nào không có rau xà lách không với	refine_search
đề xuất tìm món kiểu kho cho bữa trưa 2 người nào ngon	search_recipe
lấy đủ nguyên liệu cho món này nào ngon	add_ingredients_to_cart
đang cần đặt mua đồ về nấu nha	add_ingredients_to_cart
món nhậu từ canh chua nướng gấp	search_recipe
gợi ý mình muốn 1 set gà + hành tây với	search_recipe
ê làm sao cho thịt bò giòn	ask_recipe_detail
bạn ơi không thích món này gấp	refine_search
ê món thịt gà chua ngọt nhé	search_recipe
món nhậu từ lẩu nướng muối ớt đi	search_recipe
bạn ơi lấy đủ nguyên liệu cho món này gấp	add_ingredients_to_cart
tìm giúp lên thực đơn bữa tối: cá lóc, 15 phút, 2 người cho hợp lý	search_recipe
mình muốn đổi món đậm đà hơn gấp	refine_search
có món nào không có dưa leo không	refine_search
món lẩu luộc	search_recipe
mình muốn món này hết bao nhiêu tiền nào ngon	ask_price_estimate
có món nào không có khoai tây không	refine_search
đang cần cho hết vào giỏ hàng đi với	add_ingredients_to_cart
đang cần ngân sách 20k đủ nấu không với	ask_price_estimate
mình muốn ăn gì cơm văn phòng vừa ít dầu mỡ vừa sinh viên	search_recipe
bí quyết nấu ngon đi	ask_recipe_detail
cần mua những gì thì thêm vào giỏ giúp	add_ingredients_to_cart
bạn tên gì nào ngon	fallback
ê làm sao cho đậu phụ giòn	ask_recipe_detail
bạn ơi cần mua những gì thì thêm vào giỏ giúp nha	add_ingredients_to_cart
đề xuất có món nào không có dưa leo không nhé	refine_search
đang cần làm sao cho canh chua giòn	ask_recipe_detail
bạn ơi combo trứng và dưa leo cho 1 người đi	search_recipe
tìm món kiểu thanh đạm cho cơm văn phòng 2 người	search_recipe
gợi ý lên thực đơn tiệc: ba chỉ, 15 phút, suất đôi đi	search_recipe
thực đơn 1 người người, giá tiết kiệm nha	search_recipe
đề xuất có món nào không có cà chua không nha	refine_search
mình muốn nêm nếm gia vị ra sao nào ngon	ask_recipe_detail
bạn ơi mình muốn 1 set tôm + hành ngò	search_recipe
đang cần bí quyết nấu ngon cho hợp lý	ask_recipe_detail
mình muốn combo canh chua và rau xà lách cho 1 người cho hợp lý	search_recipe
nhà còn nêm nếm gia vị ra sao cho hợp lý	ask_recipe_detail
nhà còn lấy đủ nguyên liệu cho món này với	add_ingredients_to_cart
bạn ơi món nhậu từ gà kho nào ngon	search_recipe
nhà còn tìm món kiểu nướng cho tiệc 1 người	search_recipe
tìm giúp có món nào không có khoai tây không	refine_search
bạn ơi món ức gà đậm đà	search_recipe
nhà còn đổi sang món tôm được không	refine_search
tìm giúp hôm nay ăn gì cho hợp lý	search_recipe
ê tìm món khác đi	refine_search
bạn ơi ngân sách không quan trọng tiền đủ nấu không đi	ask_price_estimate
gợi ý hướng dẫn chi tiết món này nha	ask_recipe_detail
ê món này hết bao nhiêu tiền	ask_price_estimate
đổi món chiên giòn hơn	refine_search
bạn ơi ngân sách 100k đủ nấu không	ask_price_estimate
nhà còn tìm cái gì lạ miệng hơn nào ngon	refine_search
làm sao cho thịt bò giòn đi	ask_recipe_detail
mình muốn chỉ mình cách nấu đi	ask_recipe_detail
nhà còn nêm nếm gia vị ra sao đi	ask_recipe_detail
nhà còn tìm món khác đi đi	refine_search
đề xuất đề xuất món luộc, nguyên liệu có sẵn, hợp tiệc	search_recipe
bạn ơi lên thực đơn cơm hộp: salad, 30 phút, cả nhà đi	search_recipe
ê combo đậu phụ và tỏi cho cả nhà nhé	search_recipe
nhà còn ăn gì cơm văn phòng vừa eat clean vừa 100k cho hợp lý	search_recipe
bạn ơi đề xuất món xào, nguyên liệu có sẵn, hợp bữa trưa	search_recipe
mình muốn món thịt gà chiên giòn	search_recipe
đang cần tư vấn thực đơn ít dầu mỡ có đùi gà	search_recipe
gợi ý thời tiết thế nào nha	fallback
tìm giúp tìm món kiểu thanh đạm cho bữa sáng suất đôi nhé	search_recipe
có món nào không có rau muống không cho hợp lý	refine_search
bạn ơi tìm món khác đi	refine_search
ngu quá cho hợp lý	fallback
mình muốn 1 set ức gà + hành ngò đi	search_recipe
bạn ơi tìm món salad nướng ăn bữa trưa đi	search_recipe
món thịt bò luộc nha	search_recipe
gợi ý bước 1 là gì	ask_recipe_detail
mình muốn ngân sách 100k đủ nấu không nào ngon	ask_price_estimate
đang cần ăn gì tiệc vừa healthy vừa sinh viên với	search_recipe
biết ông a không gấp	fallback
đề xuất đổi sang món phở được không	refine_search
đang cần bước 1 là gì nhé	ask_recipe_detail
chi phí cho 2 người người	ask_price_estimate
gợi ý bí quyết nấu ngon nha	ask_recipe_detail
đổi sang món đậu phụ được không	refine_search
gợi ý ăn thế này có đắt không	ask_price_estimate
đề xuất món hấp, đang vội, hợp cơm văn phòng với	search_recipe
đang cần bí quyết nấu ngon	ask_recipe_detail
tổng thiệt hại là bao nhiêu đi	ask_price_estimate
ê món này hết bao nhiêu tiền gấp	ask_price_estimate
chi phí cho suất đôi người nào ngon	ask_price_estimate
ngân sách 200k đủ nấu không	ask_price_estimate
ê cần mua những gì thì thêm vào giỏ giúp nào ngon	add_ingredients_to_cart
gợi ý làm sao cho salad giòn	ask_recipe_detail
bước 1 là gì đi	ask_recipe_detail
đang cần có món nào không có tỏi không cho hợp lý	refine_search
gợi ý xin chào nào ngon	fallback
đề xuất món này hết bao nhiêu tiền nào ngon	ask_price_estimate
mình muốn 1 set heo + khoai tây nha	search_recipe
lên thực đơn bữa sáng: cá, 15 phút, cả nhà	search_recipe
đổi sang món cá lóc được không cho hợp lý	refine_search
tìm giúp mua giúp mình nguyên liệu đi	add_ingredients_to_cart
bí quyết nấu ngon nào ngon	ask_recipe_detail
tư vấn thực đơn ít dầu mỡ có đậu phụ	search_recipe
đề xuất ăn thế này có đắt không	ask_price_estimate
gợi ý mình muốn 1 set sườn + ớt nhé	search_recipe
đang cần chỉ mình cách nấu đi	ask_recipe_detail
hôm nay ăn gì gấp	search_recipe
mình muốn tìm món kiểu hấp cho bữa trưa phần lớn	search_recipe
đổi sang món gà được không đi	refine_search
đang cần hướng dẫn chi tiết món này cho hợp lý	ask_recipe_detail
gợi ý có món nào không tốn thời gian mà ngon không gấp	search_recipe
đang cần ngân sách 50k đủ nấu không với	ask_price_estimate
đề xuất bí quyết nấu ngon	ask_recipe_detail
nhà còn làm sao cho phở giòn nha	ask_recipe_detail
mình muốn có món nào 15 phút mà ngon không cho hợp lý	search_recipe
tìm giúp mua giúp mình nguyên liệu nào ngon	add_ingredients_to_cart
đổi sang món ba chỉ được không nhé	refine_search
tìm giúp hôm nay ăn gì đi	search_recipe
món bò nướng	search_recipe
đề xuất món hấp, muốn đổi gió, hợp cơm văn phòng gấp	search_recipe
có món nào cấp tốc mà ngon không với	search_recipe
mình muốn món này hết bao nhiêu tiền nha	ask_price_estimate
đề xuất tìm món kiểu kho cho bữa trưa phần lớn cho hợp lý	search_recipe
gợi ý mấy giờ rồi nào ngon	fallback
đang cần có món nào không có hành ngò không cho hợp lý	refine_search
ê bước 1 là gì	ask_recipe_detail
nhà còn món nhậu từ sườn nướng	search_recipe
món nhậu từ ức gà xào nào ngon	search_recipe
mình muốn nêm nếm gia vị ra sao nha	ask_recipe_detail
ê không thích món này với	refine_search
gợi ý món ức gà chua ngọt	search_recipe
bạn ơi bạn tên gì	fallback
mình muốn tìm món gà nướng ăn cơm văn phòng nào ngon	search_recipe
bạn ơi tìm món bún hấp ăn bữa trưa cho hợp lý	search_recipe
đang cần lên thực đơn bữa xế: lẩu, không tốn thời gian, gia đình	search_recipe
đề xuất làm sao cho cá hồi giòn với	ask_recipe_detail
ê ngu quá đi	fallback
nhà còn không thích món này nha	refine_search
đề xuất đang ở đâu nhé	fallback
ê chi phí cho cả nhà người	ask_price_estimate
nhà còn combo món cuốn và dưa leo cho ít người gấp	search_recipe
mình muốn biết ông a không nhé	fallback
đề xuất tìm món kiểu kho cho cơm hộp 3 người cho hợp lý	search_recipe
nấu gì với bí xanh gấp	search_recipe
đặt mua đồ về nấu với	add_ingredients_to_cart
nhà còn xin chào nào ngon	fallback
thực đơn phần lớn người, giá rẻ với	search_recipe
tư vấn thực đơn healthy có đậu phụ	search_recipe
đang cần mua giúp mình nguyên liệu với	add_ingredients_to_cart
có món nào 1 tiếng mà ngon không nha	search_recipe
mình muốn có món nào không có rau xà lách không nào ngon	refine_search
tìm giúp đề xuất món nướng muối ớt, nguyên liệu có sẵn, hợp cơm hộp	search_recipe
đang cần xin chào	fallback
bạn ơi đề xuất món hấp, lười nấu, hợp bữa sáng với	search_recipe
đang cần hát đi cho hợp lý	fallback
mình muốn mua giúp mình nguyên liệu nào ngon	add_ingredients_to_cart
đổi món thanh đạm hơn nhé	refine_search
đề xuất món đậm đà, mới đi chợ về, hợp bữa trưa	search_recipe
bạn ơi tìm món kiểu xào cho bữa sáng nhóm bạn	search_recipe
đang cần không thích món này	refine_search
mình muốn mấy giờ rồi đi	fallback
ê tổng thiệt hại là bao nhiêu với	ask_price_estimate
bạn ơi món nhậu từ gà luộc gấp	search_recipe
tìm giúp có món nào không có hành tây không nha	refine_search
đề xuất đặt mua đồ về nấu gấp	add_ingredients_to_cart
ê nêm nếm gia vị ra sao nha	ask_recipe_detail
đề xuất bước 1 là gì cho hợp lý	ask_recipe_detail
nhà còn không thích món này	refine_search
gợi ý bạn tên gì	fallback
đổi sang món canh chua được không	refine_search
đề xuất tìm món trứng kho ăn tiệc đi	search_recipe
đang cần xin chào nào ngon	fallback
đang cần hôm nay ăn gì cho hợp lý	search_recipe
đang cần thực đơn phần lớn người, giá sinh viên	search_recipe
tìm giúp tìm món khác đi	refine_search
mình muốn 1 set gà + cải thảo gấp	search_recipe
ê tư vấn thực đơn ít béo có sườn	search_recipe
có món nào không tốn thời gian mà ngon không nha	search_recipe
nhà còn hướng dẫn chi tiết món này cho hợp lý	ask_recipe_detail
món này hết bao nhiêu tiền nhé	ask_price_estimate
tìm món món cuốn chiên ăn tiệc	search_recipe
đề xuất món thanh đạm, mới đi chợ về, hợp tiệc nha	search_recipe
ngân sách 200k đủ nấu không đi	ask_price_estimate
ăn thế này có đắt không đi	ask_price_estimate
nhà còn tìm cái gì lạ miệng hơn nhé	refine_search
combo cá hồi và cải thảo cho ít người nha	search_recipe
nhà còn nêm nếm gia vị ra sao	ask_recipe_detail
